gene_id	gene	product	protein_id	old_locus_tag	A1A_S7	A1B_S8	A1C_S9	A2A_S10	A2B_S11	A2C_S12	A3A_S13	A3B_S14	A3C_S15	C1A_S16	C1B_S17	C1C_S18	C2A_60ng_S19	C2B_100ng_S20	C2B_60ng_S21	C2C_100ng_S22	C2C_60ng_S23	C3A_100ng_S24	C3A_60ng_S25	C3B_60ng_S26	C3C_100ng_S27	C3C_60ng_S28	C4A_S29	C4B_S30	C4C_S31	C5A_S32	C5B_S33	C5C_S34	Mock_S35	P6A_S1	P6B_S2	P6C_S3	P7A_S4	P7B_S5	P7C_S6
ACZ81_RS20460		hypothetical protein	WP_145912157.1		1019	758	229	154	631	1587	649	705	986	547	207	345	540	277	198	187	134	283	267	371	289	170	192	228	167	175	211	225	0	0	0	0	0	0	0
ACZ81_RS20470		IS3 family transposase			278	397	319	46	143	316	253	329	460	118	114	49	290	229	138	99	66	251	173	230	127	79	76	86	87	125	94	158	157	0	0	0	0	0	0
ACZ81_RS20475		hypothetical protein	WP_061487056.1		108	107	65	22	55	153	92	135	245	79	45	24	91	65	71	55	13	72	77	95	30	41	24	38	20	41	31	43	0	0	0	0	0	0	0
ACZ81_RS20480		hypothetical protein	WP_061487057.1		96	163	59	55	145	327	98	285	567	51	22	39	162	159	64	45	62	151	113	103	93	88	75	81	37	130	180	137	0	0	0	0	0	0	0
ACZ81_RS20485		hypothetical protein	WP_081106152.1		621	608	260	181	584	1138	487	1042	1441	280	146	187	512	411	266	238	241	418	391	838	354	290	321	415	392	402	461	387	0	0	0	0	0	0	0
ACZ81_RS20490		hypothetical protein	WP_231506616.1		399	402	116	79	384	772	368	451	797	173	95	85	275	196	120	212	100	215	139	392	160	139	173	145	144	219	157	149	0	0	0	0	0	0	0
ACZ81_RS20495		response regulator	WP_145912158.1		10	21	17	0	24	45	29	29	43	0	2	9	10	16	3	14	4	0	5	10	4	1	1	6	3	24	4	0	0	0	0	0	0	0	0
ACZ81_RS20500		MaoC family dehydratase	WP_061487061.1		1195	2683	269	954	2333	8743	773	7758	11289	1355	786	901	3537	4914	3019	766	648	4053	2742	526	3039	2596	1749	2185	125	2496	2442	3225	0	0	0	0	0	0	0
ACZ81_RS20510		phenylacetate-CoA oxygenase subunit PaaI	WP_061487062.1		6611	11353	3462	5176	14999	37383	6237	36261	57863	5773	3493	3334	11550	18015	11927	5499	3887	14301	11970	4333	12789	11243	8106	10667	1489	10050	8343	10611	0	0	1	0	0	0	0
ACZ81_RS20515		recombinase family protein	WP_015068652.1		1778	930	500	233	383	1090	533	760	464	478	213	266	353	332	200	237	146	402	292	853	285	248	205	193	392	173	204	163	0	0	0	0	0	0	0
ACZ81_RS20525		Tn3 family transposase	WP_232376058.1		931	717	148	126	572	1328	412	1349	1994	294	146	251	1114	427	291	154	163	771	635	411	518	415	376	336	108	452	565	410	0	0	0	0	0	0	0
ACZ81_RS20530		hypothetical protein	WP_061487064.1		190	119	112	61	126	398	109	185	350	83	56	96	136	99	41	69	34	138	157	150	93	93	75	71	42	109	93	64	0	0	0	0	0	0	0
ACZ81_RS20535		hypothetical protein	WP_061487065.1		634	434	352	199	463	754	445	537	600	250	152	133	275	180	137	173	112	265	167	422	241	191	138	146	183	154	188	204	0	0	0	0	0	0	0
ACZ81_RS20540		recombinase family protein	WP_061487066.1		412	321	218	138	312	694	318	499	774	237	177	113	459	247	215	152	143	409	432	648	310	242	221	271	234	262	174	233	0	0	0	0	0	0	0
ACZ81_RS20545		DDE-type integrase/transposase/recombinase	WP_139125465.1		922	982	424	259	869	2033	646	1413	3033	395	372	365	1331	797	467	314	232	1121	898	839	864	764	724	925	291	810	924	1069	0	0	0	0	0	0	0
ACZ81_RS20550		AAA family ATPase	WP_061487068.1		608	583	183	131	627	1448	487	1268	2493	230	219	298	941	714	495	277	209	1026	815	426	879	779	678	803	130	670	906	831	0	0	0	0	0	0	0
ACZ81_RS20555		hypothetical protein	WP_061487069.1		320	305	88	64	208	522	201	519	804	93	107	74	353	320	170	153	83	333	279	233	253	240	195	238	102	339	317	356	0	0	0	0	0	0	0
ACZ81_RS20560		hypothetical protein	WP_061487070.1		41	78	19	2	22	50	15	59	71	11	16	5	30	16	12	15	12	35	11	21	7	9	8	11	4	20	19	20	0	0	0	0	0	0	0
ACZ81_RS20565		HipA domain-containing protein	WP_061487071.1		126	127	84	25	29	95	25	117	159	57	32	30	48	44	19	18	17	46	42	36	43	32	33	39	13	36	37	28	0	0	0	0	0	0	0
ACZ81_RS20570		HipA N-terminal domain-containing protein	WP_061487072.1		69	60	53	6	13	80	30	56	79	38	21	27	16	11	10	12	11	11	23	42	30	14	21	18	12	14	16	16	0	0	0	0	0	0	0
ACZ81_RS20575		helix-turn-helix domain-containing protein	WP_081106153.1		95	39	66	12	20	87	27	36	50	15	19	10	25	41	6	13	21	27	16	31	11	14	28	23	17	6	27	11	0	0	0	0	0	0	0
ACZ81_RS20580		hypothetical protein	WP_061487074.1		9	5	1	0	16	9	17	4	26	4	1	8	15	3	1	0	4	5	5	11	12	5	7	8	15	21	4	4	0	0	0	0	0	0	0
ACZ81_RS20585		IS5 family transposase	WP_145912159.1		265	140	95	70	164	459	202	524	693	119	74	64	290	206	165	95	99	290	275	400	242	163	192	196	187	204	212	150	99	0	0	0	0	0	0
ACZ81_RS20590		hypothetical protein	WP_203229275.1		7	3	2	0	0	9	6	10	19	7	2	14	20	17	3	0	0	19	6	3	2	1	5	15	0	11	11	0	0	0	0	0	0	0	0
ACZ81_RS20595		IS630 family transposase	WP_061487076.1		343	450	92	97	288	617	302	574	1057	116	112	94	530	360	188	139	134	546	326	324	301	227	238	263	91	375	408	475	0	0	0	0	0	0	0
ACZ81_RS20600		hypothetical protein	WP_145912160.1		584	534	120	202	307	625	271	823	930	159	130	109	793	421	319	167	181	397	325	400	289	271	246	189	143	198	291	205	0	0	0	0	0	0	0
ACZ81_RS20605		hypothetical protein	WP_061487078.1		424	205	142	43	129	369	113	332	408	146	81	72	221	194	183	102	77	186	200	286	168	144	131	102	96	101	103	105	0	0	0	0	0	0	0
ACZ81_RS20615		hypothetical protein	WP_061487080.1		332	381	193	31	227	485	339	656	702	148	103	54	241	310	141	135	92	148	197	359	174	148	118	123	166	218	151	156	0	0	0	0	0	0	0
ACZ81_RS20620		hypothetical protein	WP_061487081.1		580	851	276	219	630	1268	598	1774	2189	311	186	172	936	643	376	267	197	624	572	476	438	415	484	362	292	485	452	368	0	0	0	0	0	0	0
ACZ81_RS20625		hypothetical protein	WP_061487082.1		3581	3105	1333	1079	3887	8649	2548	6268	11302	1969	1446	1419	4186	4065	2726	1713	1336	4542	3774	3884	3017	2721	2907	2773	1383	2456	2889	2532	0	0	0	0	0	0	0
ACZ81_RS20635		hypothetical protein	WP_015066045.1		5	12	9	4	1	11	4	9	9	5	0	1	9	1	0	0	3	3	5	13	1	11	0	2	4	4	4	6	0	0	0	0	0	0	0
ACZ81_RS20645	tnpB	IS66 family insertion sequence element accessory protein TnpB	WP_012518757.1		0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ACZ81_RS20650		transposase	WP_061486061.1		0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ACZ81_RS20655		IS66 family transposase			150	222	87	48	205	534	183	298	700	60	97	78	404	180	123	118	75	211	137	157	135	68	86	112	52	202	184	240	0	0	0	0	0	0	0
ACZ81_RS20660	tnpB	IS66 family insertion sequence element accessory protein TnpB	WP_145912161.1		29	85	20	13	74	85	79	148	173	36	15	24	104	61	35	25	11	94	33	60	46	35	42	38	25	68	49	71	0	0	0	0	0	0	0
ACZ81_RS20665		hypothetical protein	WP_061487084.1		93	73	31	40	69	152	34	127	210	13	32	23	94	69	46	27	44	73	52	96	41	46	44	31	28	57	70	61	0	0	0	0	0	0	0
ACZ81_RS20670		metal-binding protein	WP_061487085.1		197	223	26	39	166	241	126	565	543	35	35	54	507	155	81	42	29	224	110	57	74	78	80	62	5	124	190	116	203	0	0	0	0	0	0
ACZ81_RS20675		copper resistance protein CopC	WP_012516900.1		258	140	57	30	99	230	104	283	376	63	16	51	376	186	127	100	71	93	112	133	76	55	83	66	36	83	72	117	221	0	0	0	0	0	0
ACZ81_RS20680		CopD family protein	WP_203565510.1		123	128	19	30	110	283	59	329	463	47	22	48	495	207	115	96	44	132	95	79	83	48	56	72	35	82	104	115	125	0	0	0	0	0	0
ACZ81_RS20685		nuclear transport factor 2 family protein	WP_012516902.1		132	170	37	53	88	228	50	239	311	85	31	76	323	235	89	79	66	149	92	129	67	58	83	101	2	78	113	104	126	0	0	0	0	0	0
ACZ81_RS20690		hypothetical protein	WP_232376040.1		94	62	21	38	60	158	66	108	215	14	12	20	158	100	68	30	57	56	71	69	47	41	42	39	11	43	84	42	94	0	0	0	0	0	0
ACZ81_RS20705		MerR family DNA-binding protein	WP_012516906.1		680	861	8	255	261	1406	205	133	398	27	11	8	29	32	17	8	6	10	17	7	16	29	14	16	4	12	7	6	13	0	0	0	0	0	0
ACZ81_RS20710		heavy metal translocating P-type ATPase			2311	3116	279	749	974	4718	1143	1021	1289	209	123	70	322	223	180	101	118	234	177	183	158	115	136	120	69	110	116	137	103	0	0	0	0	0	0
ACZ81_RS20715		cupredoxin domain-containing protein			145	106	13	21	65	296	67	75	87	22	9	14	26	29	10	12	4	15	7	9	10	14	12	11	2	5	16	17	5	0	0	0	0	0	0
ACZ81_RS20720		DUF2933 domain-containing protein	WP_012516909.1		172	117	16	17	23	232	61	50	96	4	6	3	32	26	5	10	1	5	7	13	10	9	9	18	3	3	10	26	14	0	0	0	0	0	0
ACZ81_RS20725		isoprenylcysteine carboxylmethyltransferase family protein			166	162	10	44	64	502	127	99	132	22	2	8	22	24	15	9	7	13	35	17	18	10	6	3	4	29	8	10	9	0	0	0	0	0	0
ACZ81_RS20730		hypothetical protein	WP_012516911.1		40	42	5	15	11	183	16	16	71	1	0	7	34	17	11	3	4	1	11	1	21	7	9	12	2	7	8	8	5	0	0	0	0	0	0
ACZ81_RS20745		DUF3387 domain-containing protein			99	142	19	43	125	265	130	260	348	74	39	54	299	200	129	55	79	238	265	308	243	206	146	201	92	109	230	180	0	0	0	0	0	0	0
ACZ81_RS20765		DMT family transporter	WP_081106129.1		5	17	1	0	8	8	11	21	24	3	2	4	3	4	0	9	6	2	3	17	2	7	2	3	12	8	4	2	0	0	0	0	0	0	0
ACZ81_RS20790		hypothetical protein	WP_014948811.1		67	39	80	15	116	21	133	466	158	17	5	9	751	179	112	47	26	311	171	298	124	115	157	115	481	298	560	117	330	0	0	0	0	0	0
ACZ81_RS20800		DUF1289 domain-containing protein	WP_081106071.1		60	41	7	21	43	83	19	142	159	12	16	17	98	40	47	23	16	77	65	45	61	72	44	53	12	52	35	50	0	0	0	0	0	0	0
ACZ81_RS20815		entericidin A/B family lipoprotein	WP_014949248.1		71	50	16	34	57	119	61	66	121	75	6	10	77	115	106	19	12	27	63	236	58	49	58	67	60	24	16	8	0	0	0	0	0	0	0
ACZ81_RS20845		YqaE/Pmp3 family membrane protein	WP_014949371.1		4309	2063	698	195	464	1619	1604	2374	1397	1122	304	189	876	2187	1354	1204	701	2885	2783	4938	2800	2222	824	532	802	442	719	191	228	0	0	0	0	0	0
ACZ81_RS20875		DUF2256 domain-containing protein	WP_014998419.1		29	23	46	19	42	23	42	77	152	20	18	13	52	27	31	12	2	37	35	36	53	24	19	22	11	12	13	15	0	0	0	0	0	0	0
ACZ81_RS20885		DUF1328 domain-containing protein	WP_014949832.1		1291	2012	1336	388	836	1789	2358	1324	1618	1575	238	72	633	2083	1581	546	403	412	506	1586	476	435	268	287	566	302	436	377	6	0	0	0	0	0	0
ACZ81_RS20895		hypothetical protein	WP_014949928.1		117	147	86	28	86	188	70	200	299	46	48	40	140	90	101	31	38	103	170	253	107	122	134	139	180	104	58	89	0	0	0	0	0	0	0
ACZ81_RS20900		diguanylate cyclase	WP_232375942.1		33	20	0	7	20	33	30	56	107	0	6	0	44	22	8	3	12	26	23	15	9	13	22	13	6	17	20	13	0	0	0	0	0	0	0
ACZ81_RS20915		DUF3545 family protein	WP_012519516.1		4202	2939	851	1110	1525	3472	2295	2577	2815	1189	578	543	1735	2620	1971	1743	1397	1109	1799	8663	1821	1526	1730	2508	5040	1121	1032	953	606	0	0	0	0	0	0
ACZ81_RS20920	pqqA	pyrroloquinoline quinone precursor peptide PqqA	WP_071953288.1		254	109	78	245	172	427	398	368	116	72	51	16	91	228	156	20	16	114	103	183	76	70	149	122	694	166	167	159	0	0	0	0	0	0	0
ACZ81_RS20925		methyl-accepting chemotaxis protein			6	3	5	0	0	10	7	7	12	4	2	1	1	7	1	7	6	8	8	17	12	5	5	3	11	4	0	2	0	0	0	0	0	0	0
ACZ81_RS21035	yidD	membrane protein insertion efficiency factor YidD	WP_014951464.1		58	130	57	41	298	294	147	789	868	29	19	62	801	335	143	83	52	175	207	204	134	115	72	49	15	119	144	63	308	0	0	0	0	0	0
ACZ81_RS21040		IS481 family transposase			937	826	304	230	465	1066	563	1255	1511	307	211	148	1081	740	516	369	306	680	620	1344	512	449	406	417	299	517	484	377	206	0	0	0	0	0	0
ACZ81_RS21060		integrase core domain-containing protein			28	4	12	3	15	49	48	38	60	10	5	7	14	29	12	15	10	14	16	43	18	19	15	16	40	21	8	34	0	0	0	0	0	0	0
ACZ81_RS21070		cation transporter			125	121	10	28	50	334	54	110	209	9	11	14	106	82	53	43	16	28	36	17	49	45	36	57	1	31	20	31	72	0	0	0	0	0	0
ACZ81_RS21125		DUF2252 domain-containing protein	WP_232376006.1		4	8	7	0	0	30	31	24	42	15	2	3	4	24	12	12	8	26	11	23	10	2	7	1	13	12	11	15	0	0	0	0	0	0	0
ACZ81_RS21145		hypothetical protein	WP_139308981.1		4203	2954	1409	858	548	258	213	113	112	228	69	305	399	327	201	279	273	114	71	126	69	54	953	432	1122	125	809	824	0	0	0	0	0	0	0
ACZ81_RS21155		tandem-95 repeat protein	WP_061486657.1		65767	44632	6732	3474	9889	20917	15201	41447	26274	11389	2705	3202	52231	21005	14068	4006	3105	7122	5748	6569	6694	5649	3513	2829	2594	4297	6826	4156	0	0	0	0	0	0	0
ACZ81_RS21165		hypothetical protein	WP_145912151.1		1	3	1	1	1	0	2	18	10	4	1	7	7	4	3	0	0	4	0	9	2	4	0	5	1	1	3	3	0	0	0	0	0	0	0
ACZ81_RS21170		hypothetical protein	WP_020742482.1		278	515	79	158	373	1531	169	1255	2198	251	226	158	552	632	395	113	115	569	388	111	405	426	289	377	42	338	325	578	0	0	0	0	0	0	0
ACZ81_RS21190		hypothetical protein	WP_014978070.1		8	51	35	9	54	122	47	55	56	18	31	3	21	30	6	19	17	44	62	78	22	21	25	63	50	21	36	37	4	0	0	0	0	0	0
ACZ81_RS21195		hypothetical protein	WP_158511548.1		652	697	186	291	1293	2999	640	2038	4701	367	393	590	867	813	529	442	265	1434	1081	773	931	789	902	981	131	1204	1298	1084	0	0	0	0	0	0	0
ACZ81_RS21200		hypothetical protein	WP_158511549.1		8	15	3	0	34	11	7	14	38	17	6	5	21	5	15	6	9	5	15	9	15	5	10	11	16	14	12	10	0	0	0	0	0	0	0
ACZ81_RS21205		hypothetical protein	WP_156086002.1		564	671	427	139	603	1004	844	1992	2132	284	122	107	627	906	536	630	386	462	860	2416	678	612	998	797	1943	493	500	291	923	0	0	0	0	0	0
ACZ81_RS21210		hypothetical protein	WP_155279855.1		9	2	1	0	15	36	2	32	29	3	15	1	13	3	7	12	5	10	5	12	5	4	5	4	6	6	28	12	0	0	0	0	0	0	0
ACZ81_RS21215		hypothetical protein	WP_158511551.1		15	73	27	8	12	48	27	116	148	6	9	2	86	48	36	6	6	26	43	20	14	30	28	18	1	34	13	16	0	0	0	0	0	0	0
ACZ81_RS21220		hypothetical protein	WP_158511553.1		4	7	2	0	4	7	5	22	19	2	6	5	5	5	9	8	2	10	13	4	7	3	4	10	3	6	6	0	0	0	0	0	0	0	0
ACZ81_RS21225		hypothetical protein	WP_158511554.1		0	3	0	0	0	13	0	9	17	0	0	1	12	0	0	2	0	0	0	0	5	1	0	6	0	0	1	0	0	0	0	0	0	0	0
ACZ81_RS21230		hypothetical protein	WP_155279892.1		3681	2520	1935	1415	3093	5859	3677	6860	5072	1653	1114	998	1677	4046	2365	1846	1279	1340	1426	5619	1606	1211	2683	2386	4339	2433	1703	1960	1769	0	0	0	0	0	0
ACZ81_RS21235		LysR family transcriptional regulator	WP_061486573.1		154	76	40	10	84	181	61	138	205	42	13	37	180	87	35	42	25	93	84	65	80	92	59	35	29	65	42	49	0	0	1	0	0	0	0
ACZ81_RS21240		hypothetical protein	WP_155279885.1		8304	18222	2320	388	1440	301	9	7	20	374	19	1110	3103	869	540	503	484	0	1	0	2	0	6944	3633	1210	124	2365	1668	12	0	0	0	0	0	0
ACZ81_RS21245		hypothetical protein	WP_155279878.1		37	38	25	27	37	88	34	127	96	16	10	16	30	68	42	35	19	43	50	96	54	53	50	36	129	36	51	42	0	0	0	0	0	0	0
ACZ81_RS21250		hypothetical protein	WP_158511558.1		3	5	8	0	0	12	1	1	3	4	0	0	0	2	3	3	0	0	5	1	0	0	1	0	4	4	4	1	0	0	0	0	0	0	0
ACZ81_RS21255		hypothetical protein	WP_158511561.1		532	1088	102	90	326	449	144	589	1156	125	85	89	858	205	168	88	59	187	146	43	168	152	85	78	14	66	84	122	24	1	0	0	0	0	0
ACZ81_RS21260		hypothetical protein	WP_156079180.1		6	0	0	0	13	14	14	35	22	6	9	4	12	14	1	8	1	1	10	3	13	1	3	10	1	5	8	1	0	0	0	0	0	0	0
ACZ81_RS21265		hypothetical protein	WP_012516741.1		104	165	124	31	286	318	391	560	1032	181	34	26	444	1209	765	94	105	185	246	564	188	205	87	149	69	104	85	117	529	0	0	0	0	0	0
ACZ81_RS21270		DUF3387 domain-containing protein			116	105	54	122	432	846	276	526	1187	64	76	85	257	384	190	118	148	477	474	543	377	322	288	367	205	300	363	357	0	0	0	0	0	0	0
ACZ81_RS21275		WYL domain-containing protein			236	218	112	141	441	1106	454	1031	1634	176	167	131	352	521	334	265	158	514	407	495	340	216	401	465	263	509	499	380	0	0	0	0	0	0	0
ACZ81_RS21280		hypothetical protein	WP_014997260.1		1403	968	460	290	1228	2987	1502	3268	3787	568	299	468	1134	1734	1021	1100	791	1858	1664	3995	1455	1374	1515	1600	2082	1597	1830	1185	0	0	0	0	0	0	0
ACZ81_RS21290		hypothetical protein	WP_014975860.1		189	207	274	18	83	185	150	97	333	176	172	67	175	61	78	50	18	105	280	192	181	198	96	70	23	40	41	58	2	0	0	0	0	0	0
ACZ81_RS21295		hypothetical protein	WP_197044394.1		4941	4634	2051	5665	7999	19435	7807	14966	14158	2598	2535	1541	8833	16230	11266	8090	5472	13575	16913	43778	13363	11190	19030	17300	62769	23066	18952	20746	4436	0	0	1	0	0	0
ACZ81_RS21300		hypothetical protein	WP_168463716.1		0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ACZ81_RS21305		hypothetical protein	WP_014948812.1		2592	2010	1559	262	599	1398	2343	1891	1735	1572	274	192	3323	1427	884	705	468	702	1189	6587	1520	1170	810	388	791	170	262	83	5152	0	0	0	0	0	0
ACZ81_RS21310		hypothetical protein	WP_014948996.1		171	77	20	39	58	54	146	80	114	18	26	17	57	17	32	73	25	80	46	78	83	58	29	39	26	38	34	34	1	0	0	0	0	0	0
ACZ81_RS21315		hypothetical protein	WP_014949001.1		919	1085	471	316	753	1918	606	790	659	817	619	243	81	551	458	327	225	518	680	1454	867	703	706	859	901	620	473	436	21	0	0	0	0	0	0
ACZ81_RS21320		hypothetical protein	WP_203229269.1		3	2	0	2	0	3	17	16	25	9	1	0	4	7	9	0	5	4	7	4	6	4	2	10	2	4	2	0	0	0	0	0	0	0	0
ACZ81_RS21325		SEC-C domain-containing protein	WP_081106083.1		6	16	10	4	4	34	20	5	49	2	4	18	41	8	4	13	9	8	16	5	1	4	4	10	1	5	6	4	0	0	0	0	0	0	0
ACZ81_RS21330		hypothetical protein	WP_168463716.1		0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ACZ81_RS21335		hypothetical protein	WP_168463716.1		0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ACZ81_RS21340		hypothetical protein	WP_061485831.1		275	274	116	97	182	544	218	631	720	91	67	70	174	280	158	92	53	231	148	183	153	100	100	163	81	222	187	203	0	0	0	0	0	0	0
ACZ81_RS21345		hypothetical protein	WP_014979255.1		300	221	188	77	191	364	242	372	615	151	87	33	193	250	151	89	72	177	197	266	133	147	160	165	163	121	114	106	1	0	0	0	0	0	0
ACZ81_RS21350		hypothetical protein	WP_168463716.1		0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ACZ81_RS21355		hypothetical protein	WP_168463489.1		343	557	339	209	874	2131	1352	1697	4678	212	261	53	993	1072	867	398	293	442	888	2520	781	609	708	1189	1827	662	536	723	5901	0	0	0	0	0	0
ACZ81_RS21360		hypothetical protein	WP_014950935.1		38034	35911	29824	4487	8521	23197	15415	17759	25108	23877	12315	6178	3620	8802	5126	6879	4491	4028	5435	12920	5113	4112	4442	4972	8995	2787	2367	2087	2610	0	1	0	0	0	0
ACZ81_RS21365		hypothetical protein	WP_168463716.1		0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ACZ81_RS21370		hypothetical protein	WP_012520154.1		34	30	7	12	55	56	55	72	142	23	13	6	68	52	12	23	9	44	35	64	31	24	43	28	34	31	49	33	87	0	0	0	0	0	0
ACZ81_RS21375		hypothetical protein	WP_012516914.1		325	245	70	32	181	385	226	363	370	122	59	28	263	238	114	108	97	241	146	315	127	112	82	108	97	126	120	117	358	0	0	0	0	0	0
ACZ81_RS21380		hypothetical protein	WP_004588585.1		15	33	16	6	13	42	17	94	90	18	6	15	57	27	20	7	21	27	39	42	33	30	7	9	8	7	39	7	142	0	0	0	0	0	0
ACZ81_RS21385		hypothetical protein	WP_012516845.1		404	328	41	5	110	220	90	107	281	60	28	6	145	115	64	78	49	52	40	91	46	28	25	31	12	29	20	30	15	0	0	0	0	0	0
ACZ81_RS21390		hypothetical protein	WP_203229274.1		284	146	137	64	187	367	239	379	535	163	47	43	218	254	119	109	63	160	158	274	148	134	144	149	129	149	115	116	0	0	0	0	0	0	0
ACZ81_RS21395		hypothetical protein			11	40	3	4	17	45	32	34	18	0	4	4	2	31	9	13	2	18	6	40	6	7	9	20	6	6	0	16	0	0	0	0	0	0	0
ACZ81_RS21400		hypothetical protein	WP_232375976.1		66	57	20	9	43	51	30	94	107	9	3	1	90	41	27	22	15	32	55	57	29	31	19	20	9	11	33	5	0	0	0	0	0	0	0
ACZ81_RS21405		replication endonuclease	WP_232376015.1		49	52	18	0	21	39	38	182	82	10	3	14	68	53	43	4	18	29	20	29	20	7	8	11	32	16	25	7	0	0	0	0	0	0	0
ACZ81_RS21410		HAD family hydrolase	WP_232375980.1		21	9	9	0	9	35	15	24	50	10	1	1	44	22	8	10	7	17	29	23	18	30	24	20	17	17	9	37	0	0	0	0	0	0	0
ACZ81_RS21415		hypothetical protein	WP_232375981.1		1	2	0	0	0	0	0	4	10	0	0	0	6	0	0	3	3	3	5	3	1	5	2	4	1	0	0	0	0	0	0	0	0	0	0
ACZ81_RS21420		PAS domain-containing protein			409	1154	150	288	1055	3320	622	2809	3929	555	405	232	717	1143	754	310	303	1251	1029	488	1215	956	743	898	221	700	736	793	0	0	0	0	0	0	0
ACZ81_RS21425		methyl-accepting chemotaxis protein			703	2150	248	852	1957	6221	914	6133	9124	1285	839	491	1578	2195	1662	571	427	2627	2426	847	3070	2537	1804	2510	442	1252	1169	1689	0	0	0	0	0	0	0
ACZ81_RS21430		PAS domain-containing protein			1893	2174	325	91	323	995	387	1385	1508	269	235	146	381	327	167	212	145	417	239	625	170	183	185	171	171	225	252	293	0	0	0	0	0	0	0
ACZ81_RS21435		methyl-accepting chemotaxis protein			2176	4849	557	193	520	1555	523	2340	2988	454	304	267	375	311	191	145	166	292	257	326	238	190	182	204	141	197	269	324	0	0	0	0	0	0	0
ACZ81_RS21440		Rho-binding antiterminator	WP_232375986.1		679	796	479	332	783	1192	591	1493	1338	365	309	313	511	244	137	244	229	330	287	231	178	204	178	240	179	274	336	266	0	0	0	0	0	0	0
ACZ81_RS21445		methyl-accepting chemotaxis protein			878	477	67	58	214	692	353	763	750	120	72	72	1020	419	272	56	42	82	131	103	167	108	69	64	48	95	287	65	0	0	0	0	0	0	0
ACZ81_RS21450		hypothetical protein			499	344	50	46	92	318	160	557	392	136	22	46	504	278	198	36	25	55	17	21	53	49	27	9	25	45	200	21	0	0	0	0	0	0	0
ACZ81_RS21455		hypothetical protein	WP_232375990.1		8398	5404	1158	509	1725	2887	3504	9777	7327	1766	220	505	5423	3377	2184	959	782	774	515	402	766	662	567	278	579	933	2238	349	0	0	0	0	0	0	0
ACZ81_RS21460		DUF6444 domain-containing protein			1	0	2	0	0	0	0	4	5	0	0	0	2	1	2	0	0	0	0	1	6	1	1	4	0	0	0	0	0	0	0	0	0	0	0
ACZ81_RS21465		transposase			100	89	6	7	37	80	72	125	38	38	8	20	29	64	22	25	8	14	44	52	28	36	15	32	14	50	42	22	0	0	0	0	0	0	0
ACZ81_RS21470		hypothetical protein	WP_061484902.1		5	0	3	3	0	19	1	23	49	0	5	9	7	11	0	3	2	0	11	5	11	2	8	4	2	14	1	13	0	0	0	0	0	0	0
ACZ81_RS21475		hypothetical protein	WP_232376019.1		946	700	263	222	572	1457	763	1336	1755	307	170	289	956	482	279	331	260	617	565	856	508	473	582	374	846	563	564	504	808	0	0	0	0	0	0
ACZ81_RS21480		diguanylate cyclase	WP_232375995.1		280	208	50	101	149	473	214	399	389	43	62	84	322	165	98	137	91	151	159	212	126	97	113	97	86	208	192	200	518	0	0	0	0	0	0
ACZ81_RS21485		hypothetical protein	WP_232376020.1		1113	598	263	44	90	217	287	563	350	231	61	57	107	199	99	70	69	53	82	143	41	30	26	21	74	53	74	16	0	0	0	0	0	0	0
ACZ81_RS21490		hypothetical protein	WP_232376002.1		4089	1996	1110	247	320	1176	1196	1954	1307	665	207	143	300	538	330	267	142	145	176	422	181	120	97	112	301	148	147	72	0	0	0	0	0	0	0
ACZ81_RS21495		hypothetical protein	WP_232376009.1		11786	10358	11550	2133	3404	11192	6592	8571	9242	5391	4055	1397	1291	3012	1980	1911	1478	2992	2150	4878	1858	1531	1327	2103	3103	1822	1782	1800	0	0	0	0	0	0	0
ACZ81_RS21500		Ig-like domain-containing protein	WP_231506605.1		809	1035	82	491	1306	5678	1455	2672	5342	559	412	659	1150	2634	1664	1535	994	2924	1890	1556	2101	1655	1344	1479	505	2152	2941	2392	79	0	0	0	0	0	0
ACZ81_RS21505		S8 family serine peptidase			1891	2972	220	2207	4768	14926	3153	7825	19169	1232	1032	2086	6319	8170	5290	2426	2020	9180	5985	2717	6050	5324	4689	4727	1363	4926	7369	6837	33	0	0	0	0	0	1
ACZ81_RS21510		hypothetical protein			636	670	15	158	1103	3784	983	1903	5317	320	212	404	1656	2064	1183	698	434	1697	1245	946	1273	966	1009	1005	266	1297	1504	1290	5	0	0	0	0	0	0
